id,filename,PosixTime,author
2660,ptmalloc-stat-v1.4.diff,1292430579,jsquyres
2661,ptmalloc-stat-v1.5.diff,1292430616,jsquyres
2662,btl-tcp-v1.4.diff,1292431463,jsquyres
2664,README.diff,1292526835,tdd
2669,ompi-output.tar.xz,1293201987,Mr. Anderson
2670,ltmain_pgi_tp-autogen_v1.4.diff,1293555081,emallove
2674,dynamic_sl.patch,1310654335,kliteyn
2680,armv7-a.patch,1294427307,jsquyres
2681,lookup.c,1294419868,jsquyres
2684,config.log,1294736987,joshuar
2685,patch.txt,1294952821,eugene
2686,rmcast-update.diff,1294882287,rhc
2686,rmcast-update-without-hwloc.diff,1294946378,jsquyres
2687,patch.txt,1294952890,eugene
2688,debugger.patch,1297902673,hjelmn
2688,ompi_1.5_debugger.tgz,1300719419,hjelmn
2688,ompi_1.5_debugger.patch.2.bz2,1300730989,hjelmn
2688,ompi_1.5_debugger.patch.bz2,1300731053,hjelmn
2689,rr_class_no_csum.patch,1294947433,hjelmn
2695,ompi_plat_upd_v1.4.patch,1295549155,samuel
2698,openmpi1.4.3_membind.patch,1298064728,dbs900
2703,debugger-multi-token-v1.4.diff,1296221195,jsquyres
2704,debugger-multi-token-v1.5.diff,1296221750,jsquyres
2706,ompi_info_fix.diff,1296500439,tdd
2709,diff.patch,1296625264,adkulkar
271,xl_const_cast.diff,1155922310,brbarret
271,xl_mpi_h.diff,1155923106,brbarret
2710,sysinfo-configure.diff,1296666312,tdd
2717,slurm_update.diff,1297260633,rhc
2719,bcast_err_in_status.patch,1298592396,bosilca
2721,notifier.patch,1297546842,adkulkar
2725,graph_create.c,1297793843,dmcgrath
2727,f90.diff,1297896008,jsquyres
2728,CMR2728.patch,1300712076,jsquyres
2728,new-patch.diff,1300757899,eugene
2729,CMake_update.diff,1298210430,shiqing
2733,README-patch.txt,1298492418,eugene
2735,hwloc-ppc64-smt.diff,1298501556,jsquyres
2736,btl-openib-gid-index-v1.5.patch,1298557861,jsquyres
2737,hwloc-1.5.diff,1298567346,jsquyres
274,t_comm_namef.f,1155840131,rolfv
2743,test.tar.gz,1299164516,jjhursey
2745,routed.diff,1299347695,rhc
2746,error-message-improvements-v1.5.diff,1299516812,jsquyres
2748,configure.params,1299773167,jsquyres
2750,affstr.patch,1300119416,tdd
2752,group-create.c,1300378216,jsquyres
2753,debugger.diff,1300730226,rhc
2754,debugger.diff,1300730282,rhc
2759,paffinity-alone.diff,1300928767,jsquyres
2760,windows_fix.patch,1301042037,shiqing
2763,rsh_update.diff,1301413325,rhc
2764,ompi-ll-15-final.patch,1301565442,jnysal
2767,attribute_deadlock.patch,1302185757,cyeoh
2767,test3.c,1302185777,cyeoh
2767,jeff-minor-changes.diff,1302191726,jsquyres
2767,attribute_20110420-2.patch,1303308924,cyeoh
2767,partial_attribute_race_patch_20110427-2.patch,1303912754,cyeoh
2767,attribute_20110427.patch,1303912788,cyeoh
2767,attribute_missing_v1.4.patch,1304333824,cyeoh
2767,attribute_20110502-1.patch,1304334007,cyeoh
2767,attribute_v1.4_20110503.patch,1304419358,cyeoh
2775,debugger.patch,1303166145,hjelmn
2778,config.log.gz,1303253127,hjelmn
2778,configure.out.gz,1303253139,hjelmn
2778,make.out.gz,1303253153,hjelmn
278,t_envbug.c,1155926025,rolfv
2780,datatype_indexed.patch,1303261858,bosilca
2785,orterun.diff,1304355576,rhc
2786,xterm.diff,1304339727,rhc
2787,xterm.diff,1304339914,rhc
2790,attribute_v1.5_20110505.patch,1304574328,cyeoh
2793,explicit.diffs,1305018738,nmm
2795,psm.diff,1305298180,rhc
2796,fca_v1.5.patch,1305558967,miked
2797,f90-scatterv-v1.4.patch,1305940254,jsquyres
2798,spawn.diff,1306295771,rhc
2799,orterun.diff,1305736048,rhc
2800,orterun.diff,1305736118,rhc
2802,f90-scatterv-v1.5.patch,1305940412,jsquyres
2804,roce.diff,1306328775,kliteyn
2805,andrew.c,1306367490,jsquyres
2805,andrew-simplified.c,1306368047,jsquyres
2805,allgather.patch,1318364045,bosilca
2806,odls.diff,1306483122,rhc
2809,mpi_barrier.cc,1307981010,brbarret
281,btl_sizet_patch.diff,1156167878,brbarret
2810,mpi-bug.c,1308008129,stefan
2811,ess_lsf.patch,1308080820,rolfv
2816,solaris-memory.diff,1309694070,jsquyres
2821,appidx.diff,1310416225,rhc
2824,appidx.diff,1310527946,rhc
2826,v1.5.diff,1310681453,eugene
2826,patch2.diff,1312843580,eugene
2830,accumulate-mpi_err_arg.diff,1311608414,bbenton
2831,munmap.patch,1311681010,tdd
2833,mxm_patch_v1.5.txt,1312724049,miked
2836,rf.diff,1311727280,rhc
2837,rf.diff,1311727387,rhc
2842,cr_mpirun-210.tar.gz,1312290652,jjhursey
2847,btl_openib_connect_sl.c,1312490170,kliteyn
2847,btl_openib_connect_sl.h,1312490192,kliteyn
2847,sl_fixes.patch,1312490216,kliteyn
2852,paff.diff,1314031338,rhc
2858,example.tar.gz,1315720481,eugene
2859,windows_update.2.diff,1316547620,shiqing
2859,windows_update.diff,1316547624,shiqing
2865,ompi_1.5_remove_ibcm.patch,1316099911,hjelmn
2869,help-mpi-btl-openib.patch,1316441563,kliteyn
287,builtin_check.diff,1156171392,brbarret
2871,openib_oob_memcpy_overlap-trunk.patch,1318821382,cyeoh
2871,openib_oob_memcpy_overlap-v2.patch,1320865371,bbenton
2872,nohup.out.gz,1316809704,dschulz
2872,runtest.sh,1316809737,dschulz
2874,hwloc_read_raw.patch,1317002143,cyeoh
2875,foo,1317118486,tdd
2882,termination.diff,1318616423,rhc
2884,remove_free_NULL_warning.patch,1318812854,cyeoh
2885,rmaps.diff,1318962396,rhc
2886,pmi.diff,1322692453,rhc
2887,cleanup.diff,1318898196,jsquyres
2888,timer.patch,1318944199,tdd
2889,windows_fix.diff,1318947015,shiqing
2891,lanl_platform_update.patch,1318956414,hjelmn
2893,hwloc_topology_check_return.diff,1319439691,cyeoh
2896,ompi_1.4_lanl_platform_cmr.patch,1319754423,hjelmn
2899,andrew-simplified.c,1320162162,jsquyres
290,configure_picky.diff,1156174544,brbarret
2900,fetch_add_tree.c,1320162450,jsquyres
2901,mpitest.c,1320164703,pedro.gonnet
2902,r24356.patch,1320258308,tdd
2907,001_dont_recompute_npersocket_on_local_nodes.patch,1320753069,rhc
2908,shared_memory_enhancements_for_15.patch.tar.gz,1322524133,samuel
2908,shared_memory_enhancements_for_15_V2.patch.tar.gz,1323754451,samuel
2910,icc_12.1.0.patch,1320791555,bosilca
2912,singleton_fix.diff,1321276846,shiqing
2913,openmpi-trunk-ident_string.patch,1321467538,dragonboy
2913,ident-string.diff,1340123745,jsquyres
2914,openmpi-1.5-ident_string.patch,1321467784,dragonboy
2916,ompi_ddt.patch,1321610699,bosilca
2920,fortran-max-port-name-fix.diff,1321968678,jsquyres
2922,svc.patch,1322567982,tdd
2923,mpi-in-place-os-x-fix-1.4.patch,1322595108,jsquyres
2924,mpi-in-place-os-x-fix-1.5.patch,1322595238,jsquyres
2929,cr-v1_5.patch,1323268507,jjhursey
2930,openib_oob_memcpy_overlap-1.5.patch,1323312768,cyeoh
2933,Cplusplus-header.diff,1323377342,jsquyres
2933,Cplusplus-header2.patch,1327723077,yuki
2933,Cplusplus3.patch,1329472298,yuki
2936,opal_free_1.4.patch,1323825700,cyeoh
2937,silence-warning.diff,1323898613,rhc
2937,silence-warning-take-2.diff,1323970984,jsquyres
2937,silence-warning-take-3.diff,1323982156,jsquyres
2942,silence-warning.diff,1323901557,rhc
2942,silence-warning-1.5-take-2.diff,1323983953,jsquyres
2943,ompi_15_common_sm_bus_error_fix.patch.tar.gz,1325783717,samuel
2944,debugger.diff,1326313595,rhc
2945,params.diff,1323988134,rhc
2946,carto.diff,1323988234,rhc
2947,openib.diff,1323991323,rhc
2950,common_sm_rml_buff_init.patch,1324410745,samuel
2951,nodist_hwloc_config.diff,1329464535,phargrov
2954,ticket2954.patch00,1324428827,phargrov
2956,ompi_14_branch_psm_qlogic_lanl.patch.tar.gz,1325707059,samuel
2959,ompi_15_init_seg_num_procs.patch.tar.gz,1326384554,samuel
2961,osc-derived.v1.4.patch,1326396090,bosilca
2962,win_build_fix.patch,1327059271,shiqing
2963,init.diff,1326919759,rhc
2964,sparc64.patch,1327591121,tdd
2964,sparc64.2.patch,1330107501,tdd
2964,ibpad.patch,1333473996,tdd
2965,allreduce-in-place-reproducer.c,1326986706,jsquyres
2966,debugger.diff,1327625379,rhc
2969,plm-rsh.diff,1327502667,rhc
2970,README.patch,1327421501,tdd
2971,psm_direct_launch_fix.patch.tar.gz,1328759822,samuel
2974,fujitsu-1.4.patch,1327551830,bosilca
2975,fujitsu-1.5.patch,1327551877,bosilca
2976,README.patch,1327578139,tdd
2977,README.patch,1327593758,tdd
2979,opal-config-threads.diff,1327612550,jsquyres
2981,gather.c,1327617755,jsquyres
2989,intercomm-create.c,1327929589,jsquyres
2995,windows_fix.patch,1328115338,shiqing
2998,sm_pending_sends_race_fix.trunk.patch,1328230592,cyeoh
2998,sm_pending_sends_race_fix-v2.patch,1328664304,cyeoh
3002,affinity.diff,1328796710,rhc
3003,upgrade-m4-for-new-autotools.diff,1328717519,jsquyres
3006,1.5_tlcc2_plat_upd.patch.tar.gz,1328819647,samuel
3007,1.4_add_tlcc2_plats.patch.tar.gz,1328820078,samuel
3008,gccfss-1.4.patch,1328902593,tdd
3009,gccfss-1.5.patch,1328902796,tdd
3009,gccfss-1.5-with-commas.patch,1328905432,jsquyres
301,tt.c,1156339449,rolfv
3013,hwloc-and-phargrove-fixes.diff,1329835269,jsquyres
3017,hwloc-srcdir-builddir-fix.diff,1329515130,jsquyres
3020,shmem-ft-fix.diff,1329519564,jsquyres
3021,pml_ob1_sendreq_free_race_proto.patch,1329709002,cyeoh
3024,altix-timer-fix.patch,1329833419,jsquyres
3027,examples-makefile-portability-fix.patch,1329832683,jsquyres
303,t_winepoch.c,1156353087,rolfv
3030,ompi15_direct_launch_psm_r01.patch,1329856285,samuel
3034,odls.diff,1329953191,rhc
3039,mips-asm-trunk.patch01,1359173168,phargrov
3039,mips-asm-16.patch01,1359173221,phargrov
304,t_winattributesf.f,1156355510,rolfv
3040,ppc_atomic_xlc.patch,1330540752,jsquyres
3047,orterun.diff,1331312612,rhc
3047,fix2.diff,1331323288,rhc
3047,touchup-orterun.diff,1331905677,rhc
305,t_lockf.f,1156358972,rolfv
3051,lstopo.out,1331466653,fx
3051,mpi-out,1331466737,fx
3051,odls_default_module.c.diff,1331466763,fx
3051,mc-lstopo-v,1331566862,fx
3052,pmi.diff,1331098822,rhc
3053,NEWS.diff,1331120932,fx
3057,man.diff,1337719328,rhc
3057,man-2.diff,1337732155,jsquyres
3058,jeremiah-wait-test-args2.diff,1331667050,jsquyres
3062,warnings-stomp.diff,1331860348,jsquyres
3066,cpu-set.diff,1337700282,rhc
3070,add_tlcc2_plats.patch,1333485151,samuel
3075,try2.diff,1334794848,jsquyres
3076,helloc_dump_ompi145_gcc47_np10.txt,1334704471,jsquyres
3076,helloc_dump_ompi145_gcc47_np11.txt,1334704483,jsquyres
3076,helloc_dump_ompi155_gcc445_np10.txt,1334753043,haadah
3076,helloc_dump_ompi155_gcc445_np12.txt,1334753069,haadah
3076,helloc_dump_ompi155_gcc445_np10.2.txt,1334844992,haadah
3076,helloc_dump_ompi155_gcc445_np12.2.txt,1334845012,haadah
3076,155_np10_01,1335291649,haadah
3076,155_np12_01,1335291706,haadah
3076,155_np10_posix_01,1335291885,haadah
3076,155_np12_sysv_01,1335291948,haadah
3076,155_np16_devshm_01,1335297384,haadah
3077,openmpi.rpmbuild.log,1334595592,miked
3079,ompi-alltoallv-trunk.patch,1334823795,hiliev
3079,ompi-alltoallv-trunk2.patch,1343915582,bosilca
3080,test.cpp,1335185366,byrtolet
3080,test_v2.cpp,1335322779,byrtolet
3080,output,1335322825,byrtolet
3082,fix_imp_decl_opal_output_1.5.patch,1335287191,samuel
3085,cores-not-pus.diff,1335910661,jsquyres
3090,typo_fix.txt,1338873764,miked
3093,fileerrf.tar.gz,1337081437,avbayduraev
3095,fortran-file-int-cast-fix2.diff,1337111600,jsquyres
3096,default-hostfile-fix.diff,1337098525,jsquyres
3099,fail.tar.gz,1337582601,aryzhikh
3107,config.diff,1337883264,rhc
3108,affinity-fixes.diff,1338319130,jsquyres
3109,reduce-complex.f90,1337909332,jsquyres
3109,ticket3109.patch_1,1338368692,Patrick Le Dot
3111,affinity-fixes.diff,1338319238,jsquyres
3111,affinity-additional-patch-1.diff,1339108479,jsquyres
3116,make-report-bindings-more-friendly-v1.6.diff,1338571612,jsquyres
3122,sctp.patch,1339067761,tdd
3122,sctp-includes.patch,1339521039,tdd
3122,sctp-v16.patch,1340364424,tdd
3123,combined-attribute-patch-vs-svn-head-r28409.diff,1367253948,jsquyres
3123,multithreaded-get-set-attribute.c,1367380859,kawashima
3123,prevent-free.diff,1367380936,kawashima
3123,another-two-issues.diff,1367381049,kawashima
3130,mx.patch,1340791924,bosilca
3130,ticket3130_fix.patch,1340794898,kliteyn
3130,3130-jsquyres-solution.patch,1340798399,jsquyres
3130,ticket3130_v2.patch,1340975380,vspetrov
3131,ompi_1.6_pml.patch,1339796293,jsquyres
3131,ompi_1.6_pml.2.patch,1340903782,hjelmn
3132,osm.patch,1340044330,tdd
3134,better-openib-err-msg-1.6.diff,1340986811,jsquyres
3141,ticket3141.patch,1341000563,vspetrov
3148,integer_type_size.f90,1341261659,jsquyres
3152,cq.diff,1341332783,jsquyres
3154,cq-v1.6.diff,1341334599,jsquyres
3154,min_cq_size.patch,1343307401,kliteyn
3155,pval.patch,1341859252,tdd
3161,remote_err_state_on_close_udcm.patch,1342407989,cyeoh
3161,fd_unmonitor_sync.patch,1343030454,cyeoh
3161,udcm_async_fix.patch,1343287953,cyeoh
317,t_typedup.c,1156787444,rolfv
3170,btl-tcp-if-exclude-update2.diff,1342181639,jsquyres
318,pls_bproc.patch,1157038636,gshipman
318,pls_bproc.2.patch,1157042610,gshipman
3189,reg_mem_limit.patch,1343336535,hjelmn
3190,1.7.patch,1343637002,yaeld
321,t_minipack.c,1156885479,rolfv
3215,ompi_patch_for_default_mxm.patch,1344522945,yaeld
3216,ompi_patch_for_default_mxm.patch,1344523100,yaeld
3216,ompi_1.7-patch_for_default_mxm.patch,1344765824,yaeld
3236,info-get-fortran-v1.6.diff,1345489823,jsquyres
324,t_synccancel.c,1156948354,rolfv
324,t_cancelsend.c,1156948506,rolfv
324,t_cancelsend.2.c,1156948725,rolfv
3244,ompi_fca_25_support.patch,1345191649,alex
3245,ompi_fca_25_support.patch,1345208637,alex
325,t_start3.c,1156981503,rolfv
3261,stk.zip,1346085236,miked
3261,orted.diff,1346336949,kliteyn
3262,ompi_fca_25_support.patch,1345994866,kliteyn
3273,deleted_npls.patch,1346232064,alekseys
3274,deleted_npls.patch,1346232105,alekseys
3276,hwloc-base-error-msgs-v1.6.diff,1346259335,jsquyres
3284,heterogeneous1.patch,1346645460,cyeoh
3285,opal_datatype_unpack_remove_debug.patch,1346654298,cyeoh
3286,singleton_comm_spawn.diff,1346708452,rhc
3289,alloc.diff,1346779291,rhc
3290,mpi_put.c,1346823333,iivanov
3290,patch_to_ompi,1346844846,iivanov
3293,alloc.diff,1346873449,rhc
33,ompi_v10_fortran_flags.diff,1148617033,brbarret
330,t_envelopesf.f,1157123650,rolfv
331,t_testdupf.f,1157137123,rolfv
331,t_testdupf.2.f,1204834378,rolfv
3312,config.diff,1347460393,rhc
3313,spawn.diff,1347451002,rhc
3324,junk.f90,1348306716,nmm
3337,fortran-v1.6-fixes.diff,1349194538,jsquyres
334,ompi-lt1.5.22.tar.gz,1157549702,jsquyres
334,ompi-lt2.1a.tar.gz,1157549725,jsquyres
3341,rf.diff,1349271547,rhc
3342,test.tar.gz,1349346138,aryzhikh
3342,fix.tar.gz,1349346212,aryzhikh
3347,openmpi_1.7_var.patch.gz,1368654976,hjelmn
3347,mca_var_update_1.7.2.patch.bz2,1372863808,hjelmn
3349,ompi_static_libfca.patch,1350255133,alex
3353,0001-MCA-remove-deprecated-mca_base_param-functions-mca_b.patch,1367340062,hjelmn
3354,spawn.diff,1350520632,rhc
3360,rsh.diff,1351025299,rhc
337,pls_bproc.patch,1157476305,gshipman
3374,fortran-max-int-v1.7.diff,1357673863,jsquyres
3384,ldopen_ompi_v1.6_r27557(applied-from-trunk).patch,1354648720,alex
3385,openmpi-ltdl.patch,1351897441,opoplawski
3392,argv-v1.6.diff,1352227916,jsquyres
3396,check_mxm_version.patch,1352301412,alekseys
3418,mpi_sum.f90,1354309326,jsquyres
3419,ldopen_ompi_v1.6_r27557(applied-from-trunk).patch,1354607955,miked
3423,test_size.zip,1355836919,ycollet
3423,waitall.f90,1357605961,jsquyres
3423,cmake.diff,1357929221,jsquyres
3423,cmake2.diff,1357933305,bosilca
3429,ras_gridengine_module.c,1355501559,Freyguy19713
3429,example.log,1355502129,Freyguy19713
3432,f90_types.patch,1355915185,bosilca
3435,f90_types.patch,1355941593,jsquyres
3438,shm.diff,1360777103,jsquyres
3438,shm-1.6.patch,1360862368,jsquyres
3438,debugger-1.6a.patch,1360878103,matzeri
3438,debugger.patch,1360884296,jsquyres
3438,debugger-1.6.patch,1360884308,jsquyres
3439,barrier_modex_barrier.log,1356074434,VKocheganov
3439,modex_barrier_modex.log,1356074444,VKocheganov
3441,v1.6_headers.diff,1356194928,brbarret
3445,tx_cq_moderation_v1.6.patch,1356517997,miked
345,xgrid_kerberos_v1.1.diff,1159807309,brbarret
3450,test.f90,1357554108,stephanmohr
3450,one.c,1361037816,jsquyres
3451,fortran-max-int.diff,1357603894,jsquyres
3453,cq_tx_batching_v1.7.patch,1357815115,amikheev
3456,hier.diff,1358015137,rhc
3458,hooks.diff,1357829699,jsquyres
3463,odls.diff,1358032935,rhc
3469,openmpi-1.6.3-arm-atomics.patch,1358548473,opoplawski
3469,arm_asm.patch,1358768770,bosilca
3475,status-for-null-request.patch,1359068988,kawashima
3475,status.c,1359069418,kawashima
3475,status-for-inactive-request.patch,1359305060,kawashima
3475,status-inactive-requests.patch,1367367148,bosilca
3476,paffinity.diff,1359091513,rhc
3479,am-1.13.diff,1359149509,jsquyres
348,connectivity.c.2.txt,1157642364,rolfv
348,connectivity.c.3.txt,1157642388,rolfv
348,connectivity.c.txt,1157642439,rolfv
348,connectivity.c,1157642455,rolfv
3485,commpatterns_makefile.patch,1359397336,pasha
3490,yossi_openib.patch,1359453617,jladd
3491,remove-configure-enable-heterogeneous-switch.diff,1359470493,jsquyres
3493,rmaps.diff,1359491999,rhc
3494,btl-tcp-socket-not-failed.diff,1359672677,jsquyres
3496,compilers.diff,1359516456,brbarret
3498,mxm-v1.7.patch,1359886336,vasily
3498,mxm-v1.7.fixed.patch,1359898008,vasily
3499,mxm-v1.6.patch,1359625884,vasily
3503,btl-tcp-handshake-fix-v1.6.diff,1359768458,jsquyres
3504,btl-tcp-handshake-fix-v1.7.diff,1359769016,jsquyres
3505,pci.diff,1361211108,brbarret
3506,pattern-v1.7.patch,1361307928,pasha
3507,patch.diff,1360257958,eugene
3509,config.log.bz2,1360635899,TopGunSuperstar
3514,v1.6.patch,1361096063,vasily
3516,update.diff,1361212299,rhc
3522,v1.7.patch,1361897898,pasha
3523,fortran-bind-c-logical-trunk.diff,1361894335,jsquyres
3523,fortran-bind-c-logical-v1.7.diff,1361894343,jsquyres
3524,fortran-bind-c-logical-v1.7.diff,1361898776,jsquyres
3527,combined-cygwin.patch,1361975409,jsquyres
3528,mxm.patch,1361975583,vasily
3532,memhooks.diff,1363103771,brbarret
3538,cruft.diff,1363792286,rhc
355,ipv6.patch,1159269415,jsquyres
3553,io_remove_warnings.patch,1365436084,vvenkatesan
3558,openib-init-finalize-1.6.patch,1365544823,jsquyres
356,ddt.patch,1160004882,bosilca
3565,mxm2_ompi_v1.7.patch,1365784847,alex
3566,mxm2_ompi_v1.6.patch,1365784871,alex
3568,fix.diff,1366204802,rolfv
3573,ssss,1366831423,dh12
3576,filem.diff,1366859017,rhc
3579,ibarrier_small.f90,1366956363,hklimach
3580,openib-no-btls-fix-v1.7.patch,1366990867,jsquyres
3583,0001-Rollup-patch-for-v1.7-including-leak-fixes-for-flex-.patch,1367349803,hjelmn
3583,0001-Rollup-patch-for-v1.7-including-leak-fixes-for-flex-.2.patch,1367358035,hjelmn
3589,status-v1.6.diff,1367935164,jsquyres
3596,ompi-1.6-hwloc.patch,1367890028,jsquyres
36,ompi_btl_prog_threads.diff,1149104634,brbarret
360,pml.diff,1157982168,jsquyres
3601,first-patch.diff,1373404324,rolfv
3601,second-patch.diff,1373404348,rolfv
3603,mxm_memhooks_v1.6.patch,1368534881,yosefe
3609,opal_datatype_cuda.c.diff,1374525636,rolfv
3609,opal_datatype_cuda.h.diff,1374525655,rolfv
3609,cuda.diff,1374525683,rolfv
3609,runtime.diff,1374532047,rolfv
3612,common-sm-v1.6-help-message.diff,1369259320,jsquyres
3613,ompio.patch,1372221070,vvenkatesan
3614,two-phase.patch,1369343391,vvenkatesan
3614,ompio_bug.patch,1374019857,vvenkatesan
3614,two_phase.patch,1374089080,vvenkatesan
3614,combined.patch,1374156896,edgar
3615,dynamic.patch,1372221670,vvenkatesan
3616,static.patch,1372221957,vvenkatesan
3617,btl-base-select-close-unselected-components-v1.6.diff,1369358847,jsquyres
3617,mca_close.patch,1369360806,bosilca
3618,datatype_16.patch,1370433482,bosilca
362,oob-tcp-v1.1-merge.diff,1158780283,afriedle
362,oob-tcp-v1.2-merge.diff,1158934395,afriedle
3627,rpmbuild.out.bz2,1370883491,jsquyres
3630,openib-do-not-use-1.6.diff,1370916847,jsquyres
3631,openib-do-not-use-1.7.diff,1370916894,jsquyres
3632,base-verbose-fix-v1.6.diff,1370962260,jsquyres
3645,pmi.diff,1372207673,rhc
3645,opal_check_pmi.m4,1373988326,rhc
3646,pmlfix.diff,1376686167,rolfv
3648,hooks-disable-malloc-override-inside-of-Gentoo-sandb.patch,1372805269,jsbronder
3649,hooks-disable-malloc-override-inside-of-Gentoo-sandb.patch,1372805355,jsbronder
3654,rmaps.diff,1372913190,rhc
3657,if.diff,1372913355,rhc
3683,pmi.diff,1374174652,rhc
3687,v1.7-rte-merge.diff,1374439067,brbarret
3688,openmpi-1.7-debuginfo.patch,1374499660,fx
3693,warnfix.diff,1374608553,rolfv
3697,pmi.diff,1374638967,rhc
3704,patch-openmpi-c++11-reserved-string-literal.patch,1374801329,manphiz
3706,grpcomm.diff,1375193820,rhc
3732,cudaipc.diff,1383058586,rolfv
374,wrapper_3264.diff,1160577075,brbarret
3747,btl_openib.c.diff,1378273847,aryzhikh
3747,btl_openib_endpoint.c.diff,1378273868,aryzhikh
3748,coll_fca_module.c.diff,1378274775,aryzhikh
3748,fca_jsl.patch,1378312304,jladd
376,rpath.patch,1353426928,jsquyres
376,rpath-v2.patch,1355522789,jsquyres
3761,ompi-no-threads.patch,1378484400,alex
3765,come-on.diff,1378939934,rhc
3766,dpm.diff,1379275398,rhc
3785,cmr-3802-3785.diff,1382984750,jsquyres
3786,patch-1.diff,1379724555,jsquyres
3786,patch-2.diff,1379724565,jsquyres
380,alpha_config.diff,1159302931,brbarret
3802,0001-Prepare-the-neighborhood-collectives-for-1.7.x.patch.gz,1382469232,hjelmn
3802,cmr-3802-3785.diff,1382984526,jsquyres
3808,ras_alps.patch,1380639035,hjelmn
381,pls_bproc.c,1158594130,gshipman
3816,transp.f90,1380700636,ggouaillardet
3816,3816.patch,1382321819,ggouaillardet
3816,all2all.c,1382333018,ggouaillardet
3816,3816v2.patch,1382333046,ggouaillardet
3816,all2all.patch,1382624940,bosilca
3816,all2all_packed.patch,1382625827,bosilca
3816,all2all_packedv2.patch,1382941707,ggouaillardet
3816,all2all_packedv3.patch,1383233616,bosilca
3816,all2all_packedv4.patch,1383306560,bosilca
382,autogen.patch,1158595342,adi
3830,libevent.patch,1381092008,matzeri
3830,interface.patch,1381092026,matzeri
3830,configure.patch,1381092052,matzeri
3832,fix.diff,1381180882,rolfv
3836,gdr.diff,1381265027,rolfv
3836,gdr2-support.diff,1384377575,rolfv
3840,direct.diff,1381362334,rhc
3841,v1.7-so-version-updates.diff,1381412012,jsquyres
3859,ortesync.diff,1383506983,rhc
3865,0001-opal-support-__attribute__-__noinline__.patch,1382554700,dgoodell
3869,ompi-faq.diff,1386352415,fx
387,mpicxx_seek.diff,1160490406,brbarret
387,hello-seek.tar.gz,1161007300,jsquyres
387,headers.tar.bz2,1161007483,jsquyres
3878,cuda.diff,1383226167,rolfv
3878,v1.7cuda.diff,1383339761,rolfv
3878,v1.7cudaREV2.diff,1383687373,rolfv
3880,config.diff,1386274547,rolfv
3880,optfix.diff,1386344515,rolfv
3880,warning.diff,1386869705,rolfv
3888,smcuda.diff,1383841230,rolfv
3915,0001-OPAL_ENABLE_PROGRESS_THREADS-does-not-exist.patch,1384365148,jsquyres
3915,0002-Remove-extraneous-semicolons.patch,1384365155,jsquyres
3915,0003-OSHMEM_HAS_IKRIT-does-not-exist.patch,1384365161,jsquyres
3915,0004-Anonymous-unions-are-a-GCC-extension-don-t-use-them.patch,1384365168,jsquyres
3915,0005-Rename-libshmem-liboshmem.patch,1384365177,jsquyres
3915,0006-No-need-for-a-2nd-mpi-target-especially-when-some-of.patch,1384365183,jsquyres
3915,0007-Remove-double-configure-message-when-checking-for-Fo.patch,1384365191,jsquyres
3928,fix.patch,1384846100,vasily
3929,fix.patch,1384846307,vasily
393,stacktrace.diff,1158954553,brbarret
3935,lstopo.png,1385354814,mwhitehe
3936,test_ompi_coll_tuned_XXX_intra_basic_linear.c,1385361601,ggouaillardet
3936,ompi_coll_tuned_XXX_intra_basic_linear.openmpi-v1.6.patch,1385361626,ggouaillardet
3938,fixib.diff,1385406628,rolfv
394,config.log.bz2,1168971391,jsquyres
394,config.out.bz2,1168971404,jsquyres
3951,gdrpatch.diff,1387219790,rolfv
3951,help.diff,1387304337,rolfv
3951,help2.diff,1387307991,rolfv
3956,opal_convertor.v1.patch,1386241536,ggouaillardet
3956,opal_convertor.v2.patch,1386307220,ggouaillardet
3956,test_3956.c,1386307244,ggouaillardet
396,subnet.diff,1158923354,gleb
3962,mindist.diff,1386618956,rhc
3962,mindist.2.diff,1386695215,rhc
3965,sharedfp_move.diff,1386618521,edgar
3967,fortran-i8-1.7.diff,1386784543,jsquyres
3968,fortran-i8-1.6.diff,1386784478,jsquyres
398,alignmentfix.diff,1158954520,tdd
3980,ticket_3980_atomics.patch,1392822558,regrant
3980,ticket_3980_atomics_2.patch,1399989600,regrant
3986,async-signal-safe-stacktrace.diff,1387374875,jsquyres
400,onesided-patches.diff,1158965316,brbarret
405,darwin_backtrace_64.diff,1159209099,brbarret
4058,fortran-bindc-callbacks.diff,1389198280,jsquyres
406,v1.1_cmd_line_fix.diff,1159198966,brbarret
407,v1.2_cmd_line_fix.diff,1159202052,brbarret
408,t_spawn2.c,1159203763,paklui
408,t_child1.c,1159203780,paklui
4085,ERROR.patch,1389372434,matzeri
4085,interface.patch,1389372450,matzeri
4085,min.patch,1389372479,matzeri
4085,mpifh.patch,1389372496,matzeri
4085,oshmem.patch,1389372516,matzeri
4085,oshmem2.patch,1389460639,matzeri
411,romio_makedist_fix.diff,1159212817,brbarret
4115,wrapper.patch,1389738057,hjelmn
4115,wrapperv2.patch,1389743618,hjelmn
4117,deprecated-update.patch,1389968758,jsquyres
4117,patch.base_frame,1391992876,Tetsuya Mishima
413,nbtest.c,1159219649,rolfv
4143,0001-coll-ml-make-sequence-numbers-32-bit-to-fix-issues.patch,1390424424,hjelmn
4145,subarray_test.patch,1390297660,ggouaillardet
4145,subarray.patch,1390297683,ggouaillardet
4148,datatype.patch,1398789356,bosilca
